"anly_mapped_zipcode","collection_to_report","collection_to_report","collection_to_report","collection_to_report","collection_to_report_less_than_1","collection_to_report_less_than_1"
"32308",0.875,1,1,1,8,8
"32309",0.5,0,0,1,2,2
"32311",1,1,1,1,1,1
"32312",1,1,1,1,4,4
"32313",1,1,1,1,1,1
"32317",1,1,1,1,1,1
"32327",1.5,1,1,2,1,2
"32333",0,0,0,0,1,1
"32340",1,1,1,1,6,6
"32401",6,6,6,6,0,1
"32404",1.6666666666666667,2,1,2,1,3
"32405",0,0,0,0,1,1
"32408",2,2,2,2,0,1
"32409",1,1,1,1,1,1
"32413",0.5,0,0,1,2,2
"32446",1,1,1,1,1,1
"32459",1,1,1,1,1,1
"32502",0.6666666666666666,1,0,1,3,3
"32503",0,0,0,0,1,1
"32506",3,2,2,4,0,4
"32513",0,0,0,0,3,3
"32522",2,2,2,2,0,1
"32526",1,1,1,1,1,1
"32536",2.8461538461538463,1,1,7,9,13
"32538",4,4,4,4,0,1
"32541",0.3333333333333333,0,0,1,3,3
"32547",0.8571428571428571,1,1,1,7,7
"32563",0.25,0,0,0,4,4
"32566",3,3,3,3,0,1
"32570",0,0,0,0,1,1
"32571",5,5,5,5,0,1
"32578",1.4,0,0,3,3,5
"32579",1,1,1,1,1,1
"32583",0.25,0,0,0,4,4
"32605",0.6666666666666666,1,0,1,3,3
"32606",2,2,2,2,0,1
"32608",2,0,0,4,1,2
"32621",0.6666666666666666,0,0,2,2,3
"32626",4,4,4,4,0,2
"32640",6,6,6,6,0,1
"32643",1,1,1,1,1,1
"32653",0,0,0,0,1,1
"32656",2,2,2,2,0,1
"32668",2,2,2,2,0,1
"32696",3,3,3,3,0,2
"32701",1,0,0,0,3,4
"32703",1.5,1,0,3,3,6
"32707",0.5,0,0,1,2,2
"32708",0.4,0,0,1,5,5
"32712",1.4,1,1,2,3,5
"32713",0.42857142857142855,0,0,1,7,7
"32714",0,0,0,0,1,1
"32724",1,0,0,2,1,2
"32725",1,1,1,1,1,1
"32726",1,1,1,1,1,1
"32735",0,0,0,0,1,1
"32736",0.5,0,0,1,2,2
"32746",1,1,1,1,4,4
"32751",1,1,1,1,1,1
"32754",2,2,2,2,0,1
"32757",0.5,0,0,1,2,2
"32764",1,1,1,1,8,8
"32765",0.42857142857142855,0,0,1,7,7
"32771",0,0,0,0,2,2
"32778",0.7,1,0,1,10,10
"32779",0.75,1,0,1,4,4
"32780",0.5,0,0,1,2,2
"32784",1,1,1,1,1,1
"32789",1,1,1,1,1,1
"32801",1.5,1,1,2,1,2
"32806",1,1,1,1,2,2
"32809",1,1,1,1,1,1
"32811",0,0,0,0,1,1
"32812",0.5,0,0,1,2,2
"32816",0,0,0,0,2,2
"32822",3.5,1,1,6,1,2
"32824",2.3333333333333335,3,1,3,1,3
"32826",2.5,1,1,4,1,2
"32827",1,1,1,1,4,4
"32828",0.75,1,0,1,4,4
"32835",1,1,1,1,2,2
"32836",1.3333333333333333,1,1,2,2,3
"32901",1,1,1,1,1,1
"32906",5,5,5,5,0,1
"32907",2,2,2,2,0,1
"32908",1,1,1,1,1,1
"32909",1,1,1,1,1,1
"32920",0,0,0,0,1,1
"32922",0,0,0,0,2,2
"32926",0,0,0,0,1,1
"32927",0.5,0,0,1,2,2
"32931",0,0,0,0,1,1
"32935",3,3,3,3,0,1
"32937",1.4,1,1,2,3,5
"32940",0.14285714285714285,0,0,0,7,7
"32948",3,3,3,3,0,1
"32952",1.1428571428571428,1,0,2,4,7
"32953",0.25,0,0,0,4,4
"32955",1,1,1,1,2,2
"32963",0.375,0,0,1,8,8
"32968",0,0,0,0,2,2
"32976",0.5,0,0,1,2,2
"32978",1.5,2,0,2,1,4
"33004",1,1,1,1,2,2
"33009",1.25,1,0,2,2,4
"33014",4,4,4,4,0,1
"33015",1.375,1,0,2,4,8
"33019",1.2,0,0,1,4,5
"33020",3,1,1,5,1,2
"33021",1,1,1,1,2,2
"33023",0,0,0,0,1,1
"33024",2.4285714285714284,1,1,3,7,14
"33027",2,2,2,2,0,1
"33028",3,3,3,3,0,1
"33029",0.16666666666666666,0,0,0,6,6
"33030",0,0,0,0,1,1
"33033",2,1,1,4,2,3
"33035",1,1,1,1,1,1
"33037",6,6,6,6,0,1
"33040",2.3333333333333335,1,1,5,2,3
"33042",1,1,1,1,1,1
"33050",1,1,1,1,3,3
"33054",1.5,0,0,3,1,2
"33056",1,1,1,1,1,1
"33060",1,1,1,1,2,2
"33062",0,0,0,0,1,1
"33063",2.4,1,0,5,3,5
"33064",0.3333333333333333,0,0,1,3,3
"33066",0,0,0,0,1,1
"33070",1,1,1,1,2,2
"33071",3,1,1,5,1,2
"33073",9,9,9,9,0,1
"33076",1,1,1,1,4,5
"33102",0,0,0,0,1,1
"33125",0,0,0,0,1,1
"33126",0.875,1,1,1,8,8
"33127",1,1,1,1,3,3
"33128",0,0,0,0,1,1
"33130",1,1,1,1,1,1
"33131",1,1,1,1,2,2
"33132",1,1,1,1,1,1
"33133",0.7142857142857143,1,0,1,7,7
"33134",1.6666666666666667,1,0,1,7,9
"33136",2,2,2,2,0,1
"33137",1,1,1,1,2,2
"33139",0.5,0,0,1,4,4
"33140",1,1,1,1,2,2
"33141",0.3333333333333333,0,0,1,3,3
"33142",1,1,1,1,3,3
"33143",1.5,2,0,2,1,4
"33144",1,1,1,1,1,1
"33145",4.5,4,4,5,0,2
"33146",0.8,1,1,1,5,5
"33147",0,0,0,0,1,1
"33149",2,3,0,3,1,3
"33150",1,1,1,1,1,1
"33154",3.2222222222222223,4,3,4,2,9
"33155",0,0,0,0,1,1
"33156",3.5,2,0,6,1,4
"33157",1,1,1,1,1,1
"33158",2,2,2,2,0,1
"33159",1,1,1,1,1,1
"33160",0.8888888888888888,1,1,1,9,9
"33162",1,1,1,1,3,3
"33165",3.3333333333333335,1,0,9,2,3
"33166",0,0,0,0,6,6
"33168",0,0,0,0,1,1
"33169",1,1,1,1,3,3
"33173",0,0,0,0,2,2
"33176",1,1,1,1,3,3
"33177",1,1,1,1,2,2
"33180",2,2,2,2,0,1
"33181",3,3,3,3,0,2
"33186",0,0,0,0,1,1
"33193",0,0,0,0,1,1
"33208",2,2,2,2,0,1
"33227",2,2,2,2,0,1
"33301",0,0,0,0,1,1
"33302",0,0,0,0,3,3
"33304",0,0,0,0,1,1
"33308",1.6,0,0,1,8,10
"33311",2,2,2,2,1,6
"33312",0,0,0,0,1,1
"33313",1,0,0,2,1,2
"33314",1.75,1,0,3,2,4
"33315",1,1,1,1,2,2
"33316",1.375,1,1,2,4,8
"33317",3,3,3,3,0,2
"33319",1.6666666666666667,1,1,3,2,3
"33322",1.25,1,0,2,2,4
"33324",0.2857142857142857,0,0,1,35,35
"33326",1.125,1,0,2,5,8
"33334",1,1,1,1,1,1
"33351",1,1,1,1,2,2
"33401",2,1,1,3,1,2
"33404",0.6666666666666666,1,0,1,3,3
"33407",10,10,10,10,0,1
"33408",1,1,1,1,3,3
"33409",0,0,0,0,1,1
"33410",2.5,0,0,4,2,4
"33411",0.23529411764705882,0,0,0,17,17
"33413",1.6666666666666667,2,1,2,1,3
"33414",2,2,2,2,0,1
"33418",0.5,0,0,1,4,4
"33426",1,1,1,1,3,3
"33428",1,1,0,2,5,7
"33431",2,2,0,4,1,3
"33432",1.1428571428571428,1,1,1,6,7
"33433",0.75,0,0,2,21,32
"33434",2,2,2,2,0,2
"33435",3,2,2,4,0,2
"33436",1,1,1,1,7,7
"33441",1,1,1,1,1,1
"33442",4.666666666666667,6,2,6,0,3
"33444",1,1,1,1,2,2
"33445",0.75,1,0,1,4,4
"33455",1.6666666666666667,1,0,4,2,3
"33458",1.75,1,1,1,6,8
"33463",1.6,2,1,2,2,5
"33467",3.5,1,1,6,1,2
"33469",2,2,1,3,1,3
"33470",2,2,2,2,0,1
"33475",0,0,0,0,1,1
"33478",1,0,0,2,1,2
"33480",1.1818181818181819,0,0,2,6,11
"33483",1,1,1,1,3,3
"33484",1,1,1,1,2,2
"33487",2,2,2,2,0,1
"33496",0.9090909090909091,0,0,1,9,11
"33498",1,1,1,1,2,2
"33510",0,0,0,0,1,1
"33511",1.6,2,1,2,2,5
"33513",0,0,0,0,3,3
"33523",2,2,2,2,0,1
"33525",0.5,0,0,1,2,2
"33534",1,1,1,1,1,1
"33538",0.5,0,0,1,2,2
"33540",2,2,2,2,0,1
"33541",0.3333333333333333,0,0,1,3,3
"33542",0.375,0,0,1,8,8
"33543",0.6666666666666666,1,0,1,6,6
"33544",0.5,0,0,1,2,2
"33549",1,1,1,1,1,1
"33559",1,1,1,1,1,1
"33565",1,1,1,1,1,1
"33566",0.75,1,0,1,4,4
"33569",0.7142857142857143,0,0,1,12,14
"33570",0,0,0,0,6,6
"33572",2,2,2,2,0,1
"33573",0.5,0,0,1,2,2
"33576",0.5,0,0,1,2,2
"33578",0,0,0,0,1,1
"33584",1,1,1,1,3,3
"33594",0,0,0,0,2,2
"33596",1,1,1,1,3,3
"33597",0,0,0,0,1,1
"33598",5,1,1,9,1,2
"33604",0.6,1,0,1,5,5
"33606",2.8333333333333335,1,1,5,3,6
"33607",0.5,0,0,1,2,2
"33609",1,1,1,1,5,6
"33610",9,9,9,9,0,1
"33611",0,0,0,0,1,1
"33612",0.5,0,0,1,2,2
"33613",0,0,0,0,1,1
"33614",2,3,0,3,1,3
"33615",8,8,8,8,0,1
"33617",6,6,6,6,0,3
"33621",0,0,0,0,1,1
"33624",0,0,0,0,1,1
"33626",0,0,0,0,1,1
"33629",1,1,1,1,3,3
"33637",2,2,2,2,0,1
"33647",1.1666666666666667,1,1,1,5,6
"33701",2,0,0,1,3,4
"33704",0,0,0,0,1,1
"33706",1,1,1,1,2,2
"33708",2.6666666666666665,3,1,4,1,3
"33709",1,1,1,1,1,1
"33710",0,0,0,0,5,5
"33711",2,2,2,2,0,3
"33715",0,0,0,0,2,2
"33716",1,1,1,1,1,1
"33759",1,1,1,1,1,1
"33761",0,0,0,0,1,1
"33762",1,1,1,1,3,3
"33765",0,0,0,0,1,1
"33767",1,0,0,2,1,2
"33770",1.4,1,0,1,4,5
"33771",1.5,1,1,2,1,2
"33772",7,7,7,7,0,1
"33774",0,0,0,0,1,1
"33776",1,0,0,2,1,2
"33777",0,0,0,0,1,1
"33778",0,0,0,0,1,1
"33801",0,0,0,0,2,2
"33803",1.5,2,0,2,2,8
"33805",0.5,0,0,1,2,2
"33809",0,0,0,0,1,1
"33810",0,0,0,0,1,1
"33811",3,3,3,3,0,1
"33813",2.5,2,2,3,0,2
"33823",0.75,1,0,1,4,4
"33825",2,1,1,3,1,2
"33830",0,0,0,0,1,1
"33837",0.3333333333333333,0,0,0,5,6
"33839",0,0,0,0,2,2
"33850",1,1,1,1,1,1
"33852",2,3,0,3,1,3
"33853",2,2,2,2,0,1
"33860",0,0,0,0,4,4
"33868",0,0,0,0,2,2
"33870",0.5,0,0,1,2,2
"33872",1,0,0,2,2,4
"33875",1,1,1,1,1,1
"33880",3.5,4,0,4,1,4
"33881",0.36363636363636365,0,0,1,11,11
"33882",1,1,1,1,1,1
"33883",0,0,0,0,1,1
"33884",1,1,1,1,1,1
"33896",0.5,0,0,1,2,2
"33897",0,0,0,0,1,1
"33898",0,0,0,0,3,3
"33903",0,0,0,0,1,1
"33904",0.5,0,0,1,2,2
"33907",1,1,1,1,1,1
"33908",0.3,0,0,1,10,10
"33909",1,1,1,1,1,1
"33912",2,1,1,1,6,7
"33913",1.1428571428571428,1,0,2,5,7
"33914",0,0,0,0,2,2
"33917",0.6470588235294118,0,0,1,16,17
"33919",1,0,0,1,3,4
"33928",1.6666666666666667,1,1,3,6,9
"33931",2.25,2,1,3,2,8
"33935",1.5,0,0,3,1,2
"33936",3,3,3,3,0,1
"33939",7,7,7,7,0,1
"33948",0.5,0,0,1,2,2
"33950",0.5384615384615384,1,0,1,13,13
"33952",0.14285714285714285,0,0,0,7,7
"33953",0.6666666666666666,1,0,1,3,3
"33955",0.25,0,0,0,4,4
"33956",1,1,1,1,1,1
"33957",0.25,0,0,0,4,4
"33960",0,0,0,0,1,1
"33966",2,2,2,2,0,8
"33971",0.25,0,0,0,4,4
"33973",0,0,0,0,1,1
"33974",3,3,3,3,0,1
"33975",1,1,1,1,1,1
"33981",1,1,1,1,1,1
"33983",0,0,0,0,1,1
"33990",1,1,1,1,3,3
"33991",2,2,1,3,1,3
"33993",2,2,2,2,0,1
"34024",1,1,1,1,1,1
"34102",1.3333333333333333,0,0,3,4,6
"34103",0.42857142857142855,0,0,1,14,14
"34104",2,1,1,1,4,5
"34105",3,3,3,3,0,1
"34108",0.5714285714285714,1,0,1,7,7
"34109",0,0,0,0,1,1
"34110",0.6,1,0,1,5,5
"34112",1,1,1,1,3,3
"34113",1,1,1,1,3,3
"34114",0.5294117647058824,0,0,1,16,17
"34119",0.6,0,0,1,4,5
"34120",2,2,1,3,4,14
"34134",0.8,0,0,2,3,5
"34135",1.375,1,0,1,12,16
"34142",2,2,0,3,1,4
"34145",3.9,1,0,7,6,10
"34202",1,1,0,1,3,4
"34203",0.7894736842105263,1,0,1,15,19
"34205",0.5,0,0,1,2,2
"34207",0.5,0,0,1,2,2
"34209",0.5,0,0,1,4,4
"34210",1,1,1,1,1,1
"34211",1,1,0,2,6,10
"34212",1,1,1,1,3,3
"34219",1,1,1,1,1,1
"34221",0.25,0,0,0,4,4
"34223",0.6666666666666666,1,0,1,3,3
"34224",2,2,1,3,1,3
"34228",1,1,1,1,8,8
"34229",1.3333333333333333,2,0,2,1,3
"34231",2.3333333333333335,2,2,3,0,3
"34232",0.9090909090909091,1,1,1,10,11
"34234",1,1,1,1,4,5
"34235",1,1,1,1,1,1
"34236",3,1,1,5,1,2
"34238",0.5,0,0,1,2,2
"34239",0,0,0,0,6,6
"34240",0,0,0,0,1,1
"34241",2.5,1,1,4,2,4
"34242",2,1,1,3,1,2
"34243",1,1,1,1,1,1
"34266",1.3333333333333333,0,0,4,2,3
"34275",0,0,0,0,1,1
"34285",1.3333333333333333,1,1,2,4,6
"34286",0,0,0,0,1,1
"34287",0.42857142857142855,0,0,1,12,14
"34292",1.3333333333333333,1,1,2,2,3
"34293",0.4166666666666667,0,0,1,12,12
"34420",1,1,1,1,1,1
"34432",2,2,2,2,0,2
"34452",0,0,0,0,1,1
"34453",1,1,1,1,1,1
"34461",1,1,1,1,1,1
"34465",2.2,2,2,2,0,5
"34471",0,0,0,0,1,1
"34472",0,0,0,0,1,1
"34475",0.5,0,0,1,2,2
"34480",2,2,2,2,0,1
"34481",1,1,1,1,1,1
"34484",0.5,0,0,1,2,2
"34488",0,0,0,0,4,4
"34491",1,1,1,1,1,1
"34601",0,0,0,0,4,4
"34606",1,1,1,1,1,1
"34607",3,3,3,3,0,1
"34608",1.9,2,2,2,1,10
"34609",2,2,2,2,0,1
"34613",2,2,2,2,0,1
"34652",0,0,0,0,1,1
"34653",1,1,1,1,3,3
"34655",2.75,3,2,3,0,4
"34668",3,3,3,3,0,1
"34682",0,0,0,0,1,1
"34688",1.2,2,0,2,2,5
"34689",0.5,0,0,1,2,2
"34695",0,0,0,0,1,1
"34698",3,1,1,5,1,2
"34711",2,2,2,2,0,4
"34714",0,0,0,0,1,1
"34736",2,1,1,3,1,2
"34741",2,2,2,2,0,1
"34746",0,0,0,0,1,1
"34747",3,4,1,4,1,3
"34748",1,1,1,1,1,1
"34753",0,0,0,0,1,1
"34758",1.3333333333333333,1,1,2,2,3
"34759",0,0,0,0,8,8
"34761",1.3333333333333333,1,0,3,2,3
"34769",0,0,0,0,1,1
"34771",0.5,0,0,1,2,2
"34773",1,1,1,1,4,5
"34786",1,0,0,2,4,6
"34787",0.45454545454545453,0,0,1,11,11
"34788",0.25,0,0,0,4,4
"34952",2,1,0,5,2,3
"34953",4.5,4,4,5,0,2
"34957",1.1666666666666667,1,1,2,4,6
"34986",5,5,5,5,0,1
"34987",1,1,1,1,1,1
"34994",0.6666666666666666,1,0,1,6,6
"34996",2,2,2,2,0,2
"34997",1.6666666666666667,1,0,4,2,3
"35007",1.6666666666666667,2,1,2,1,3
"35011",2,2,2,2,0,2
"35019",0.5,0,0,1,2,2
"35020",1,1,1,1,1,1
"35022",1,1,1,1,1,1
"35040",1,1,1,1,1,1
"35043",3,2,2,4,0,2
"35045",4.222222222222222,5,4,5,2,9
"35046",2,2,2,2,0,1
"35077",1,1,1,1,1,1
"35080",4,4,4,4,0,1
"35085",5,5,4,6,0,3
"35113",1,1,1,1,1,1
"35115",4,4,4,4,0,1
"35124",3,3,3,3,0,1
"35126",2.6666666666666665,2,2,4,0,3
"35127",3,3,3,3,0,1
"35128",1,1,0,2,2,3
"35136",4,4,4,4,0,1
"35150",0,0,0,0,1,1
"35173",0.75,1,0,1,4,4
"35182",2,2,2,2,0,2
"35186",2,2,2,2,0,2
"35205",5,5,5,5,0,1
"35209",0,0,0,0,6,6
"35211",0.25,0,0,0,4,4
"35213",1,1,1,1,1,1
"35214",0.2727272727272727,0,0,1,11,11
"35215",4,4,4,4,0,1
"35216",4,4,4,4,0,1
"35222",1,1,1,1,1,1
"35223",1,1,1,1,1,1
"35226",0.6,1,0,1,5,5
"35233",2,2,2,2,0,1
"35234",0,0,0,0,1,1
"35242",1.5714285714285714,1,0,4,5,7
"35243",5,5,5,5,0,1
"35244",0,0,0,0,1,1
"35401",0,0,0,0,4,4
"35403",5,5,5,5,0,1
"35404",1.5,1,1,2,1,2
"35405",0.25,0,0,0,4,4
"35449",1,1,1,1,1,1
"35474",1,1,1,1,3,3
"35475",2.5,2,2,3,0,2
"35565",0.75,1,0,1,4,4
"35611",1,1,1,1,1,1
"35616",1.5,0,0,3,1,2
"35622",4,4,4,4,0,1
"35630",2,2,2,2,0,1
"35634",4,4,4,4,0,1
"35654",5,5,5,5,0,1
"35660",4,4,4,4,0,1
"35661",0.2,0,0,0,5,5
"35671",4,4,4,4,0,1
"35739",2.6666666666666665,2,2,4,0,3
"35741",0.5,0,0,1,2,2
"35748",1,1,1,1,1,1
"35756",3,3,3,3,0,1
"35758",0.6363636363636364,1,0,1,11,11
"35759",3,3,3,3,0,1
"35763",2,0,0,4,1,2
"35771",4,4,4,4,0,1
"35803",2,2,2,2,0,1
"35805",0.6666666666666666,1,0,1,6,6
"35806",1.75,1,1,1,3,4
"35810",3,2,2,4,0,2
"35816",0.5,0,0,0,6,8
"35904",3,3,3,3,0,2
"35907",0,0,0,0,1,1
"35951",5.5,3,3,8,0,4
"35957",4,4,4,4,0,1
"35976",1,1,1,1,1,1
"36006",5,5,5,5,0,1
"36013",5.5,5,5,6,0,2
"36017",5,5,5,5,0,1
"36020",9,9,9,9,0,1
"36022",5.181818181818182,5,4,5,0,11
"36024",5.5,5,5,5,0,4
"36025",5,5,5,5,0,1
"36030",5,5,5,5,0,1
"36036",7,7,7,7,0,1
"36037",4.75,5,4,5,1,8
"36040",4.333333333333333,4,4,5,0,3
"36042",4.333333333333333,4,4,5,0,3
"36043",5.571428571428571,5,5,6,0,7
"36047",5,4,4,4,0,4
"36049",4,4,4,4,0,1
"36051",5.5,5,5,5,0,4
"36053",5,5,5,5,0,1
"36054",5.1,5,4,5,1,20
"36057",5,5,5,5,0,1
"36064",4.944444444444445,5,4,5,0,18
"36066",5.6,5,4,6,0,20
"36067",5.0344827586206895,5,4,5,1,29
"36069",3.6666666666666665,5,0,6,1,3
"36075",5.333333333333333,5,4,7,0,3
"36078",4.125,4,1,5,2,8
"36079",4,4,4,4,0,1
"36080",7,7,7,7,0,1
"36081",5.6,6,6,6,0,5
"36083",5.6,5,5,6,0,5
"36088",4,4,4,4,0,1
"36089",5,5,5,5,0,2
"36091",10,10,10,10,0,1
"36092",5.5,5,5,6,0,12
"36093",5.153846153846154,5,5,5,1,13
"36104",4.4,4,4,5,0,5
"36105",5.35,5,4,6,0,20
"36106",5.363636363636363,5,5,6,0,33
"36107",5.642857142857143,5,5,6,0,14
"36108",4.45,5,1,6,5,20
"36109",5.431372549019608,5,5,7,2,51
"36110",5.933333333333334,6,5,7,0,15
"36111",5.380952380952381,5,5,6,1,21
"36112",1,1,1,1,2,2
"36116",5.283333333333333,5,4,6,0,60
"36117",5.548780487804878,5,5,6,0,82
"36123",10,10,10,10,0,1
"36124",5,5,5,5,0,1
"36125",8,8,8,8,0,1
"36207",1,1,1,1,1,1
"36256",5,5,5,5,0,1
"36265",2,2,2,2,0,1
"36278",1,1,1,1,1,1
"36280",2,2,2,2,0,1
"36301",5,5,5,5,0,1
"36303",5,5,5,5,0,1
"36310",4,4,4,4,0,2
"36319",10,10,10,10,0,1
"36322",7,7,7,7,0,1
"36323",7,7,7,7,0,1
"36345",6,6,6,6,0,1
"36456",7,7,7,7,0,1
"36467",4,4,4,4,0,1
"36477",0.5,0,0,1,2,2
"36526",0.6666666666666666,0,0,2,2,3
"36532",0.125,0,0,0,8,8
"36541",2,0,0,4,1,2
"36542",0,0,0,0,3,3
"36551",4,4,4,4,0,1
"36558",1,1,1,1,1,1
"36561",0,0,0,0,1,1
"36605",2,1,1,3,1,2
"36608",4,4,4,4,0,1
"36609",2.5,0,0,5,1,2
"36610",0,0,0,0,1,1
"36611",1,1,1,1,4,4
"36619",1,1,1,1,1,1
"36633",1,1,1,1,2,2
"36660",8,8,8,8,0,1
"36693",4,4,4,4,0,1
"36695",4.25,0,0,8,2,4
"36701",5.25,4,4,5,0,4
"36703",4.5,4,4,5,0,2
"36726",1,1,1,1,2,2
"36732",0,0,0,0,1,1
"36752",6,5,5,7,0,2
"36761",6,6,6,6,0,1
"36765",5,5,5,5,0,1
"36775",9,9,9,9,0,1
"36801",3.5,1,0,5,2,4
"36830",2.3333333333333335,1,0,6,2,3
"36832",7.25,7,5,8,0,4
"36855",2,2,2,2,0,1
"36856",3,2,2,4,0,2
"36863",1,1,1,1,1,1
"36870",8,8,8,8,0,1
"36874",4,4,4,4,0,1
"36877",7,7,7,7,0,1
"37013",0.6666666666666666,1,0,1,6,6
"37014",1,1,1,1,1,1
"37019",1,1,1,1,1,1
"37027",1.8,1,0,4,3,5
"37030",2.25,3,0,3,1,4
"37033",6,6,6,6,0,1
"37040",1.6666666666666667,1,1,3,2,3
"37042",0.25,0,0,0,4,4
"37051",1,1,1,1,4,4
"37058",0.75,1,0,1,4,4
"37060",0,0,0,0,2,2
"37062",1,1,1,1,1,1
"37064",1.375,1,1,2,4,8
"37066",1,0,0,2,1,2
"37067",2.8,1,1,4,3,5
"37069",4,4,4,4,0,4
"37072",1,1,1,1,2,2
"37075",2.2,2,2,3,1,5
"37076",1.3333333333333333,1,0,3,2,3
"37087",0,0,0,0,5,5
"37096",1.3333333333333333,1,0,3,2,3
"37115",0,0,0,0,1,1
"37128",1,1,0,2,2,3
"37129",0,0,0,0,1,1
"37130",0.5,0,0,1,2,2
"37135",2,2,2,2,0,1
"37138",0,0,0,0,1,1
"37166",0,0,0,0,1,1
"37167",4,4,4,4,0,1
"37172",2,1,1,3,1,2
"37174",0.6666666666666666,1,0,1,6,6
"37201",1,1,1,1,1,1
"37203",5,5,5,5,0,1
"37204",0,0,0,0,4,4
"37205",1.5714285714285714,2,0,2,2,7
"37206",1,1,1,1,2,2
"37207",0.42857142857142855,0,0,1,14,14
"37208",0,0,0,0,3,3
"37209",1,1,1,1,3,3
"37210",1.5,1,1,2,1,2
"37211",0.42857142857142855,0,0,0,6,7
"37212",5,5,5,5,0,1
"37214",1,1,1,1,3,3
"37215",0.4,0,0,1,5,5
"37217",0,0,0,0,3,3
"37218",1,1,1,1,1,1
"37221",0.875,0,0,0,7,8
"37228",1,0,0,2,1,2
"37321",2,2,2,2,0,1
"37334",0.3333333333333333,0,0,1,3,3
"37341",1,1,1,1,1,1
"37343",1,1,1,1,1,1
"37350",0.5,0,0,1,2,2
"37363",1,1,1,1,2,2
"37377",2.7777777777777777,1,1,6,5,9
"37385",0,0,0,0,1,1
"37388",0.02702702702702703,0,0,0,37,37
"37404",1,1,1,1,1,1
"37405",1,1,1,1,1,1
"37411",2,2,2,2,0,1
"37415",3,3,3,3,0,1
"37416",1,1,1,1,4,4
"37419",2,2,2,2,0,1
"37601",1.2857142857142858,1,0,3,4,7
"37604",1,1,1,1,1,1
"37620",0.2,0,0,0,5,5
"37643",2.5,0,0,5,1,2
"37659",2,2,2,2,0,1
"37660",0,0,0,0,1,1
"37663",0.3333333333333333,0,0,1,3,3
"37664",1.2857142857142858,1,1,2,5,7
"37708",1,1,1,1,1,1
"37716",0,0,0,0,1,1
"37725",1,1,1,1,1,1
"37727",1,1,1,1,1,1
"37738",1,1,1,1,1,1
"37745",3,3,3,3,0,2
"37753",6,6,6,6,0,1
"37760",1,1,1,1,1,1
"37763",2,2,2,2,0,1
"37771",1,1,1,1,1,1
"37777",2,2,2,2,0,1
"37804",1,1,1,1,1,1
"37813",3,3,3,3,0,1
"37814",3,0,0,6,1,2
"37830",0.7857142857142857,0,0,1,12,14
"37857",0,0,0,0,2,2
"37885",0,0,0,0,1,1
"37912",0.5,0,0,1,2,2
"37914",0,0,0,0,1,1
"37917",1,1,1,1,1,1
"37918",1.5,1,1,2,1,2
"37919",0.6666666666666666,1,0,1,3,3
"37920",2,2,2,2,0,1
"37921",2.125,2,2,3,1,8
"37922",1.5,1,1,1,5,6
"37924",1,1,1,1,1,1
"37931",0.3333333333333333,0,0,1,3,3
"37934",2.7142857142857144,1,1,3,4,7
"38002",4.5,1,1,8,1,2
"38004",1,1,1,1,2,2
"38008",0.6666666666666666,0,0,2,2,3
"38016",2.25,1,1,3,2,4
"38017",1.8181818181818181,1,0,4,8,11
"38018",0.5,0,0,1,4,4
"38024",1,1,1,1,1,1
"38027",1,1,1,1,1,1
"38028",1,1,1,1,1,1
"38039",0.6666666666666666,1,0,1,3,3
"38052",1,0,0,2,5,7
"38053",0,0,0,0,1,1
"38057",2.3333333333333335,2,1,4,1,3
"38060",1,1,1,1,1,1
"38061",2.75,2,1,3,1,4
"38063",0,0,0,0,1,1
"38067",0,0,0,0,1,1
"38068",1,1,1,1,1,1
"38101",0,0,0,0,1,1
"38103",1,1,1,1,3,3
"38104",1.2,1,1,1,4,5
"38105",1.6666666666666667,2,1,2,1,3
"38106",1,1,1,1,1,1
"38107",1,1,1,1,1,1
"38108",1,1,1,1,2,2
"38109",1.1,1,0,2,7,10
"38111",1.5714285714285714,2,1,2,3,7
"38112",3,1,1,1,3,4
"38114",2,1,1,3,1,2
"38115",1.0714285714285714,1,1,1,13,14
"38116",1.375,1,1,2,5,8
"38117",3.75,1,1,2,2,4
"38118",1.1666666666666667,1,1,1,10,12
"38119",0.9090909090909091,1,1,1,10,11
"38120",1.75,2,0,2,1,4
"38122",1,1,1,1,1,1
"38125",1.2608695652173914,1,1,2,17,23
"38126",1.5,1,1,2,1,2
"38128",1,1,1,1,4,5
"38133",1,1,0,2,2,3
"38134",1,1,1,1,4,5
"38135",1,1,1,1,1,1
"38138",1.8,1,1,2,3,5
"38139",0.25,0,0,0,4,4
"38141",1.2666666666666666,1,1,2,9,15
"38174",1,1,1,1,1,1
"38225",2,2,2,2,0,1
"38231",7,7,7,7,0,1
"38261",0,0,0,0,1,1
"38301",3.5,1,1,6,1,2
"38305",6,6,6,6,0,1
"38310",1.375,0,0,2,10,16
"38315",2.6666666666666665,3,0,5,1,3
"38321",1.5,1,1,2,1,2
"38326",2.4166666666666665,1,0,3,7,12
"38327",2,1,1,3,1,2
"38329",0,0,0,0,1,1
"38331",1,1,1,1,1,1
"38332",3,3,3,3,0,1
"38334",1.5,1,1,2,1,2
"38339",1.8333333333333333,0,0,4,3,6
"38340",2,0,0,1,3,4
"38343",1,1,1,1,4,4
"38357",2.8095238095238093,1,0,5,21,42
"38361",0,0,0,0,1,1
"38365",0,0,0,0,2,2
"38367",2.260869565217391,2,0,4,11,23
